prscrbr_npi,prscrbr_last_org_name,prscrbr_first_name,prscrbr_city,prscrbr_state_abrvtn,prscrbr_state_fips,prscrbr_type,prscrbr_type_src,brnd_name,gnrc_name,tot_clms,tot_30day_fills,tot_day_suply,tot_drug_cst,tot_benes,ge65_sprsn_flag,ge65_tot_clms,ge65_tot_30day_fills,ge65_tot_drug_cst,ge65_tot_day_suply,ge65_bene_sprsn_flag,ge65_tot_benes
1871811711,Bernardo,Raffaele,Paramus,NJ,34,Infectious Disease,Claim-Specialty,Prezcobix,Darunavir/Cobicistat,41,41.0,1230,105929.71,,*,,,,,*,
1871811711,Bernardo,Raffaele,Paramus,NJ,34,Infectious Disease,Claim-Specialty,Ritonavir,Ritonavir,12,12.0,360,1502.76,,,12,12.0,1502.76,360,*,
1871811711,Bernardo,Raffaele,Paramus,NJ,34,Infectious Disease,Claim-Specialty,Symtuza,Darunavir/Cob/Emtri/Tenof Alaf,29,29.0,870,136415.06,,,15,15.0,65504.11,450,*,
1871811711,Bernardo,Raffaele,Paramus,NJ,34,Infectious Disease,Claim-Specialty,Tamsulosin Hcl,Tamsulosin Hcl,33,35.0,1050,256.16,,#,,,,,*,
1871811711,Bernardo,Raffaele,Paramus,NJ,34,Infectious Disease,Claim-Specialty,Tivicay,Dolutegravir Sodium,50,50.0,1500,116103.94,,,18,18.0,42747.78,540,*,
1871811711,Bernardo,Raffaele,Paramus,NJ,34,Infectious Disease,Claim-Specialty,Triamterene-Hydrochlorothiazid,Triamterene/Hydrochlorothiazid,27,27.0,810,168.42,,,27,27.0,168.42,810,*,
1871811711,Bernardo,Raffaele,Paramus,NJ,34,Infectious Disease,Claim-Specialty,Valacyclovir,Valacyclovir Hcl,26,26.0,780,351.15,,#,,,,,*,
1871811711,Bernardo,Raffaele,Paramus,NJ,34,Infectious Disease,Claim-Specialty,Zolpidem Tartrate,Zolpidem Tartrate,18,18.0,515,55.19,,*,,,,,*,
1871811711,Bernardo,Raffaele,Paramus,NJ,34,Infectious Disease,Claim-Specialty,Zolpidem Tartrate Er,Zolpidem Tartrate,12,12.0,360,223.12,,,12,12.0,223.12,360,*,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Betamethasone Dipropionate,Betamethasone Dipropionate,34,36.5,756,1484.28,25,#,,,,,#,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Clindamycin Phosphate,Clindamycin Phosphate,29,44.0,1305,1883.92,18,#,,,,,#,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Clobetasol Propionate,Clobetasol Propionate,59,62.0,1619,3530.22,40,,48,51.0,2945.11,1367,#,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Fluorouracil,Fluorouracil,17,20.7,611,1333.57,17,#,,,,,#,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Gabapentin,Gabapentin,11,13.0,390,193.77,,,11,13.0,193.77,390,*,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Hydrocortisone,Hydrocortisone,83,87.0,1822,450.16,65,,70,74.0,394.34,1525,#,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Hydroxychloroquine Sulfate,Hydroxychloroquine Sulfate,11,25.0,750,1072.91,,,11,25.0,1072.91,750,*,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Ketoconazole,Ketoconazole,122,178.0,4996,4277.26,72,,98,140.0,3116.39,3891,#,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Metronidazole,Metronidazole,14,14.0,410,891.16,11,#,,,,,*,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Mupirocin,Mupirocin,41,41.0,527,332.08,35,#,,,,,#,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Nystatin,Nystatin,11,11.0,315,296.92,,,11,11.0,296.92,315,*,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Tacrolimus,Tacrolimus,59,65.0,1900,8565.81,36,#,,,,,#,
1871813709,Klein,Rachel,Medford,NJ,34,Dermatology,Claim-Specialty,Triamcinolone Acetonide,Triamcinolone Acetonide,89,99.8,2709,885.91,74,#,,,,,#,
1871814269,Saad,Jillian,Camden,NJ,34,Psychiatry,Claim-Specialty,Alprazolam,Alprazolam,13,13.0,390,98.83,,,13,13.0,98.83,390,*,
1871814269,Saad,Jillian,Camden,NJ,34,Psychiatry,Claim-Specialty,Bupropion Hcl Sr,Bupropion Hcl,24,44.0,1320,1252.75,,*,,,,,*,
1871814269,Saad,Jillian,Camden,NJ,34,Psychiatry,Claim-Specialty,Bupropion Xl,Bupropion Hcl,15,45.0,1350,435.84,,*,,,,,*,
1871814269,Saad,Jillian,Camden,NJ,34,Psychiatry,Claim-Specialty,Clonazepam,Clonazepam,16,16.0,480,51.04,,,0,0.0,0.00,0,#,
1871814269,Saad,Jillian,Camden,NJ,34,Psychiatry,Claim-Specialty,Clonidine Hcl,Clonidine Hcl,12,12.0,360,26.87,,,0,0.0,0.00,0,#,
1871814269,Saad,Jillian,Camden,NJ,34,Psychiatry,Claim-Specialty,Gabapentin,Gabapentin,16,22.0,660,355.19,,*,,,,,*,
1871814269,Saad,Jillian,Camden,NJ,34,Psychiatry,Claim-Specialty,Olanzapine,Olanzapine,14,14.0,420,807.80,,,0,0.0,0.00,0,#,
1871814269,Saad,Jillian,Camden,NJ,34,Psychiatry,Claim-Specialty,Temazepam,Temazepam,16,16.0,480,263.96,,,16,16.0,263.96,480,*,
1871814269,Saad,Jillian,Camden,NJ,34,Psychiatry,Claim-Specialty,Trazodone Hcl,Trazodone Hcl,15,45.0,1350,173.98,,*,,,,,*,
1871815241,Joy,Valsamma,Iselin,NJ,34,Nurse Practitioner,Claim-Specialty,Buspirone Hcl,Buspirone Hcl,41,43.0,1273,475.14,,,17,17.0,184.46,494,*,
1871815241,Joy,Valsamma,Iselin,NJ,34,Nurse Practitioner,Claim-Specialty,Cephalexin,Cephalexin,12,12.0,82,76.37,12,*,,,,,*,
1871815241,Joy,Valsamma,Iselin,NJ,34,Nurse Practitioner,Claim-Specialty,Clonazepam,Clonazepam,28,28.0,687,119.79,,*,,,,,*,
1871815241,Joy,Valsamma,Iselin,NJ,34,Nurse Practitioner,Claim-Specialty,Dextroamphetamine-Amphetamine,Dextroamphetamine/Amphetamine,20,20.0,600,344.35,,#,,,,,*,
1871815241,Joy,Valsamma,Iselin,NJ,34,Nurse Practitioner,Claim-Specialty,Mirtazapine,Mirtazapine,16,18.0,524,141.84,,*,,,,,*,
1871815241,Joy,Valsamma,Iselin,NJ,34,Nurse Practitioner,Claim-Specialty,Paroxetine Hcl,Paroxetine Hcl,11,11.0,330,74.80,,,0,0.0,0.00,0,#,
1871815241,Joy,Valsamma,Iselin,NJ,34,Nurse Practitioner,Claim-Specialty,Quetiapine Fumarate,Quetiapine Fumarate,19,19.0,538,201.53,,*,,,,,*,
1871815241,Joy,Valsamma,Iselin,NJ,34,Nurse Practitioner,Claim-Specialty,Risperidone Odt,Risperidone,11,11.0,298,835.22,,,0,0.0,0.00,0,#,
1871815241,Joy,Valsamma,Iselin,NJ,34,Nurse Practitioner,Claim-Specialty,Sertraline Hcl,Sertraline Hcl,70,70.0,1907,305.81,,,20,20.0,105.52,470,*,
1871815241,Joy,Valsamma,Iselin,NJ,34,Nurse Practitioner,Claim-Specialty,Trazodone Hcl,Trazodone Hcl,37,40.0,1176,385.29,,,22,25.0,254.49,727,*,
1871815241,Joy,Valsamma,Iselin,NJ,34,Nurse Practitioner,Claim-Specialty,Zolpidem Tartrate,Zolpidem Tartrate,14,14.0,420,162.66,,*,,,,,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Alprazolam,Alprazolam,15,15.0,22,13.64,13,,15,15.0,13.64,22,,13
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Amlodipine Besylate,Amlodipine Besylate,106,290.0,8663,1278.21,47,#,,,,,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Atorvastatin Calcium,Atorvastatin Calcium,599,1559.6,46755,10689.09,219,,533,1406.7,9798.69,42180,,197
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Bisoprolol Fumarate,Bisoprolol Fumarate,20,36.0,1080,319.80,,,20,36.0,319.80,1080,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Bisoprolol-Hydrochlorothiazide,Bisoprolol/Hydrochlorothiazide,17,37.0,1110,1042.06,,,17,37.0,1042.06,1110,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Brilinta,Ticagrelor,23,53.0,1590,24878.63,,#,,,,,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Carvedilol,Carvedilol,190,426.1,12783,2820.48,58,,143,325.8,2336.09,9775,,45
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Chlorthalidone,Chlorthalidone,14,38.0,1140,415.23,,,14,38.0,415.23,1140,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Cilostazol,Cilostazol,54,95.0,2850,1807.84,16,#,,,,,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Clopidogrel,Clopidogrel Bisulfate,67,187.3,5620,1458.63,29,,51,149.3,1268.66,4480,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Diltiazem 24hr Er (Cd),Diltiazem Hcl,15,33.0,990,877.72,,#,,,,,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Dofetilide,Dofetilide,12,36.0,1080,2715.70,,,12,36.0,2715.70,1080,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Eliquis,Apixaban,229,446.5,13255,257830.53,58,,203,396.5,227435.67,11756,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Enalapril Maleate,Enalapril Maleate,19,39.0,1170,270.08,,#,,,,,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Entresto,Sacubitril/Valsartan,139,269.1,8047,187401.20,37,,110,224.1,154662.18,6697,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Eplerenone,Eplerenone,12,22.0,660,1137.13,,,12,22.0,1137.13,660,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Ezetimibe,Ezetimibe,267,654.3,19630,13638.87,107,,239,598.3,12545.62,17950,,96
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Farxiga,Dapagliflozin Propanediol,158,320.7,9620,190257.49,41,,133,271.7,160342.12,8150,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Furosemide,Furosemide,145,280.2,8283,1001.89,51,,130,253.2,923.01,7483,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Hydralazine Hcl,Hydralazine Hcl,22,58.0,1740,949.15,,,22,58.0,949.15,1740,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Hydrochlorothiazide,Hydrochlorothiazide,16,36.0,1080,94.12,,,16,36.0,94.12,1080,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Isosorbide Mononitrate Er,Isosorbide Mononitrate,39,71.0,2130,699.73,14,#,,,,,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Jardiance,Empagliflozin,104,148.0,4440,92347.39,19,,83,117.0,72203.55,3510,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Lisinopril,Lisinopril,78,170.0,5100,632.83,23,,60,140.0,549.43,4200,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,11,29.0,870,95.45,,,11,29.0,95.45,870,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Losartan Potassium,Losartan Potassium,210,565.3,16960,4123.30,69,,190,513.3,3777.56,15400,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Metformin Hcl,Metformin Hcl,15,19.0,550,34.91,,,15,19.0,34.91,550,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Metoprolol Succinate,Metoprolol Succinate,183,442.3,13270,5713.41,62,#,,,,,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Metoprolol Tartrate,Metoprolol Tartrate,106,236.0,7080,1320.14,30,,90,212.0,1247.88,6360,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Nitroglycerin,Nitroglycerin,49,59.5,1785,1803.37,21,#,,,,,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Omeprazole,Omeprazole,22,32.0,960,296.60,,#,,,,,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Opsumit,Macitentan,19,19.0,570,250094.15,,*,,,,,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Ozempic,Semaglutide,23,24.2,690,22865.97,,,23,24.2,22865.97,690,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Ranolazine Er,Ranolazine,87,193.0,5790,15437.58,22,,74,156.0,13161.98,4680,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Repatha Sureclick,Evolocumab,82,121.8,3534,73396.87,18,,64,89.4,53150.33,2582,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Rosuvastatin Calcium,Rosuvastatin Calcium,153,428.0,12840,6758.02,58,,137,386.0,4575.39,11580,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Spironolactone,Spironolactone,120,339.0,10170,1858.64,45,,101,282.0,1520.94,8460,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Torsemide,Torsemide,17,25.0,750,229.61,,#,,,,,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Trelegy Ellipta,Fluticasone/Umeclidin/Vilanter,11,11.0,330,7510.69,,,11,11.0,7510.69,330,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Triamterene-Hydrochlorothiazid,Triamterene/Hydrochlorothiazid,41,123.0,3690,802.02,17,,30,90.0,571.55,2700,#,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Verquvo,Vericiguat,14,34.0,1016,24178.42,,,14,34.0,24178.42,1016,*,
1871822056,Grandhi,Sreeram,Union City,NJ,34,Cardiology,Claim-Specialty,Xarelto,Rivaroxaban,30,73.0,2190,42413.61,,,30,73.0,42413.61,2190,*,
1871822619,Khot,Ashish,Springfield,NJ,34,Hematology-Oncology,Claim-Specialty,Abiraterone Acetate,Abiraterone Acetate,14,14.0,420,67818.13,,,14,14.0,67818.13,420,*,
1871822619,Khot,Ashish,Springfield,NJ,34,Hematology-Oncology,Claim-Specialty,Dexamethasone,Dexamethasone,20,20.0,498,311.08,,#,,,,,*,
1871822619,Khot,Ashish,Springfield,NJ,34,Hematology-Oncology,Claim-Specialty,Eliquis,Apixaban,41,79.0,2370,43979.66,16,#,,,,,#,
1871822619,Khot,Ashish,Springfield,NJ,34,Hematology-Oncology,Claim-Specialty,Neulasta Onpro,Pegfilgrastim,16,16.0,294,119720.90,,#,,,,,*,
1871822619,Khot,Ashish,Springfield,NJ,34,Hematology-Oncology,Claim-Specialty,Nubeqa,Darolutamide,22,22.0,660,308750.79,,,22,22.0,308750.79,660,*,
1871822619,Khot,Ashish,Springfield,NJ,34,Hematology-Oncology,Claim-Specialty,Omeprazole,Omeprazole,40,40.0,1200,369.65,18,#,,,,,#,
1871822619,Khot,Ashish,Springfield,NJ,34,Hematology-Oncology,Claim-Specialty,Ondansetron Hcl,Ondansetron Hcl,38,38.0,390,387.98,18,#,,,,,#,
1871822619,Khot,Ashish,Springfield,NJ,34,Hematology-Oncology,Claim-Specialty,Orgovyx,Relugolix,15,15.0,450,42922.93,,,15,15.0,42922.93,450,*,
1871822619,Khot,Ashish,Springfield,NJ,34,Hematology-Oncology,Claim-Specialty,Prednisone,Prednisone,21,27.0,735,168.46,15,#,,,,,#,
1871822619,Khot,Ashish,Springfield,NJ,34,Hematology-Oncology,Claim-Specialty,Prochlorperazine Maleate,Prochlorperazine Maleate,26,26.0,322,356.35,18,#,,,,,#,
1871822619,Khot,Ashish,Springfield,NJ,34,Hematology-Oncology,Claim-Specialty,Somatuline Depot,Lanreotide Acetate,11,11.0,310,102989.07,,,11,11.0,102989.07,310,*,
1871822619,Khot,Ashish,Springfield,NJ,34,Hematology-Oncology,Claim-Specialty,Xarelto,Rivaroxaban,18,38.3,1150,22360.25,,,18,38.3,22360.25,1150,*,
1871823583,Beach,Tara,Morristown,NJ,34,Nurse Practitioner,Claim-Specialty,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,16,16.0,179,209.15,15,#,,,,,#,
1871823583,Beach,Tara,Morristown,NJ,34,Nurse Practitioner,Claim-Specialty,Doxycycline Hyclate,Doxycycline Hyclate,29,29.0,288,343.67,18,#,,,,,#,
1871823583,Beach,Tara,Morristown,NJ,34,Nurse Practitioner,Claim-Specialty,Hydromorphone Hcl,Hydromorphone Hcl,52,52.0,261,187.13,51,#,,,,,#,
1871823583,Beach,Tara,Morristown,NJ,34,Nurse Practitioner,Claim-Specialty,Tramadol Hcl,Tramadol Hcl,117,117.0,580,265.63,113,#,,,,,#,
1871824763,Bills,Andrea,Hackensack,NJ,34,Nurse Practitioner,Claim-Specialty,Meloxicam,Meloxicam,30,30.0,795,91.01,14,,30,30.0,91.01,795,,14
1871824763,Bills,Andrea,Hackensack,NJ,34,Nurse Practitioner,Claim-Specialty,Oxycodone-Acetaminophen,Oxycodone Hcl/Acetaminophen,24,24.0,121,142.82,22,#,,,,,#,
1871824888,Bhatt,Raunaq,Summit,NJ,34,Internal Medicine,Claim-Specialty,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,11,11.0,64,153.65,,*,,,,,*,
1871824888,Bhatt,Raunaq,Summit,NJ,34,Internal Medicine,Claim-Specialty,Eliquis,Apixaban,13,14.0,418,8599.02,13,#,,,,,#,
1871824888,Bhatt,Raunaq,Summit,NJ,34,Internal Medicine,Claim-Specialty,Gabapentin,Gabapentin,13,14.6,434,211.38,13,#,,,,,#,
1871824888,Bhatt,Raunaq,Summit,NJ,34,Internal Medicine,Claim-Specialty,Hydromorphone Hcl,Hydromorphone Hcl,12,12.0,68,100.03,12,*,,,,,*,
1871824888,Bhatt,Raunaq,Summit,NJ,34,Internal Medicine,Claim-Specialty,Loperamide,Loperamide Hcl,12,12.0,108,152.08,,,12,12.0,152.08,108,*,
1871824888,Bhatt,Raunaq,Summit,NJ,34,Internal Medicine,Claim-Specialty,Oxycodone Hcl,Oxycodone Hcl,12,12.0,65,64.82,12,,12,12.0,64.82,65,,12
1871824888,Bhatt,Raunaq,Summit,NJ,34,Internal Medicine,Claim-Specialty,Pantoprazole Sodium,Pantoprazole Sodium,20,20.4,612,144.77,20,#,,,,,#,
1871824888,Bhatt,Raunaq,Summit,NJ,34,Internal Medicine,Claim-Specialty,Prednisone,Prednisone,16,16.0,147,74.68,12,,16,16.0,74.68,147,,12
1871824888,Bhatt,Raunaq,Summit,NJ,34,Internal Medicine,Claim-Specialty,Valacyclovir,Valacyclovir Hcl,14,40.0,1200,2087.18,,,14,40.0,2087.18,1200,*,
1871832774,Chang,Theodore,West Caldwell,NJ,34,Dentist,NPPES-Specialty,Amoxicillin,Amoxicillin,48,48.0,332,179.84,40,#,,,,,#,
1871832774,Chang,Theodore,West Caldwell,NJ,34,Dentist,NPPES-Specialty,Ibuprofen,Ibuprofen,50,50.0,358,174.28,34,#,,,,,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Acetaminophen-Codeine,Acetaminophen With Codeine,27,27.0,406,753.42,,,27,27.0,753.42,406,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Advair Diskus,Fluticasone Propion/Salmeterol,14,15.0,450,5438.85,,#,,,,,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Albuterol Sulfate Hfa,Albuterol Sulfate,97,117.9,2862,4024.39,32,,49,63.0,2792.10,1539,,20
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Allopurinol,Allopurinol,74,205.3,6148,1176.01,21,#,,,,,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Alprazolam,Alprazolam,202,208.0,5882,1306.25,49,,189,195.0,1217.18,5570,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Amitriptyline Hcl,Amitriptyline Hcl,14,29.0,870,444.71,,,14,29.0,444.71,870,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Amlodipine Besylate,Amlodipine Besylate,250,644.7,19340,2155.89,81,,216,586.0,1783.28,17580,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Amlodipine Besylate-Benazepril,Amlodipine Besylate/Benazepril,12,36.0,1080,216.69,,,12,36.0,216.69,1080,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Amoxicillin,Amoxicillin,51,51.0,478,216.46,42,#,,,,,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,26,26.0,310,382.58,25,#,,,,,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Atenolol,Atenolol,28,76.0,2257,357.44,11,,28,76.0,357.44,2257,,11
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Atorvastatin Calcium,Atorvastatin Calcium,273,700.0,20960,3435.77,90,,232,615.0,2885.13,18410,,78
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Azelastine Hcl,Azelastine Hcl,84,128.8,3845,2827.59,52,,73,111.1,2401.32,3315,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Azithromycin,Azithromycin,86,86.0,452,534.62,68,,62,62.0,406.31,333,,51
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Carvedilol,Carvedilol,55,101.5,3021,789.90,13,#,,,,,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Chlorthalidone,Chlorthalidone,15,42.0,1260,353.13,,,15,42.0,353.13,1260,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Ciprofloxacin Hcl,Ciprofloxacin Hcl,15,15.0,128,86.17,14,#,,,,,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Citalopram Hbr,Citalopram Hydrobromide,11,28.8,840,125.81,,,11,28.8,125.81,840,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Clonazepam,Clonazepam,38,38.0,1140,249.34,,#,,,,,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Clopidogrel,Clopidogrel Bisulfate,20,60.0,1800,398.81,11,#,,,,,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,33,33.0,634,313.28,23,#,,,,,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Diazepam,Diazepam,39,55.0,1534,176.45,11,#,,,,,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Diclofenac Sodium,Diclofenac Sodium,13,13.0,341,2538.31,,,13,13.0,2538.31,341,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Divalproex Sodium,Divalproex Sodium,11,17.0,510,1620.39,,*,,,,,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Doxazosin Mesylate,Doxazosin Mesylate,18,54.0,1620,586.23,,#,,,,,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Doxycycline Hyclate,Doxycycline Hyclate,33,33.0,399,443.41,25,#,,,,,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Duloxetine Hcl,Duloxetine Hcl,27,55.0,1650,753.36,,,13,39.0,555.28,1170,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Eliquis,Apixaban,60,100.0,3000,59268.96,13,#,,,,,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Enalapril Maleate,Enalapril Maleate,33,97.5,2925,1185.45,,,33,97.5,1185.45,2925,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Entresto,Sacubitril/Valsartan,11,11.0,330,7912.55,,,0,0.0,0.00,0,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Escitalopram Oxalate,Escitalopram Oxalate,37,97.0,2910,746.19,16,#,,,,,#,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Esomeprazole Magnesium,Esomeprazole Magnesium,34,102.0,3060,1654.33,11,#,,,,,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Eszopiclone,Eszopiclone,14,18.0,540,128.57,,,14,18.0,128.57,540,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Ezetimibe,Ezetimibe,34,68.0,2040,1206.40,11,#,,,,,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Famotidine,Famotidine,30,78.0,2340,363.94,13,,19,49.0,216.38,1470,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Farxiga,Dapagliflozin Propanediol,23,61.0,1809,33807.50,,#,,,,,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Fenofibrate,Fenofibrate Nanocrystallized,25,51.0,1530,747.20,,,25,51.0,747.20,1530,*,
1871835199,Amin,Hiten,Tinton Falls,NJ,34,Internal Medicine,Claim-Specialty,Finasteride,Finasteride,25,69.0,2070,399.27,,,25,69.0,399.27,2070,*,
